id,event_time,event_type,device_name,device_ip,threat_level,category,attack_function,attack_step,signature,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,protocol,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,created_at,event_time_hour,event_time_day,event_time_weekday,event_time_is_work_hour,created_at_hour,created_at_day,created_at_weekday,created_at_is_work_hour,src_ip_is_internal,dst_ip_is_internal,device_ip_is_internal,src_ip_segment,dst_ip_segment,device_ip_segment,same_segment,src_port_service,src_port_is_common,dst_port_service,dst_port_is_common,event_type_freq,category_freq,src_ip_freq,src_ip_segment_freq,attack_function_freq,attack_step_freq,signature_freq,total_bytes,total_packets,avg_packet_size,isolation_forest_score,kmeans_score,isolation_forest_anomaly,kmeans_anomaly,is_anomaly,anomaly_score
137199,2025-04-23 11:25:26,Alert,WxP1_IDS,174.35.26.10,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_1,10.174.240.211,62523,00:50:56:b0:14:d8,10.174.240.8,80,28:a6:db:62:54:1c,TCP/http,12,29,2132,33602,2025-04-23 11:30:00,11,23,2,1,11,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,HTTP,1,1.0,0.07782369146005509,0.01584022038567493,0.40289256198347106,0.026170798898071626,0.9786501377410468,0.004132231404958678,35734,41,871.560975609756,0.39791666170609874,0.8112003838993946,True,False,True,0.5632301505834172
137200,2025-04-23 11:34:52,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,62595,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,29,103,7050,131642,2025-04-23 11:35:00,11,23,2,1,11,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,138692,132,1050.6969696969697,0.5032089995715102,0.7514304107786917,False,False,False,0.6024975640543828
137201,2025-04-23 11:56:54,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-23 12:00:00,11,23,2,1,12,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01928374655647383,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7715624166097859,0.7961695584992956,False,False,False,0.7814052733655897
137202,2025-04-23 12:22:55,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,63221,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:25:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2184,11,198.54545454545453,0.5939959322823094,0.9682468973563747,False,False,False,0.7436963183119355
137203,2025-04-23 12:38:03,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64040,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:40:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2184,11,198.54545454545453,0.5939959322823094,0.9682468973563747,False,False,False,0.7436963183119355
137204,2025-04-23 12:49:25,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64220,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 12:50:00,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2661,11,241.9090909090909,0.5939959322823094,0.9739735836979264,False,False,False,0.7459869928485562
137205,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,网络行为,其它行为审计,初始化访问,HTTP_安全风险_配置信息_SQL错误信息泄露_5,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.002066115702479339,0.01997245179063361,0.5495867768595041,0.002066115702479339,0.9786501377410468,0.0013774104683195593,5960,17,350.5882352941176,0.3709757281935689,0.9329098895613009,True,False,True,0.5957493927406617
137206,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_2,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.026170798898071626,0.9786501377410468,0.0013774104683195593,5960,17,350.5882352941176,0.42449278462820234,0.9309715153773428,True,False,True,0.6270842769278586
137207,2025-04-23 13:21:04,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,54051,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,2,227,139,2025-04-23 13:25:00,13,23,2,1,13,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0048209366391184574,0.5495867768595041,0.006887052341597796,0.9786501377410468,0.006887052341597796,366,5,73.2,0.9875364808977448,0.946626668772206,False,False,False,0.9711725560475293
137208,2025-04-23 13:26:27,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64874,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 13:30:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2184,11,198.54545454545453,0.5892160377137812,0.9634074006955909,False,False,False,0.7388925829065052
137209,2025-04-23 13:49:50,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,49286,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 13:50:00,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2661,11,241.9090909090909,0.5892160377137812,0.9691336723007568,False,False,False,0.7411830915485714
137210,2025-04-23 14:26:12,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.38,0,fc:44:82:b9:5c:df,172.31.192.78,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-23 14:30:00,14,23,2,1,14,23,2,1,1,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.005509641873278237,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5114696260953485,0.11566665321660285,False,True,True,0.35314843694385023
137211,2025-04-23 14:33:28,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50249,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,45,231,5887,295828,2025-04-23 14:35:00,14,23,2,1,14,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,301715,276,1093.1702898550725,0.47803298995258636,0.7364352256008454,True,False,True,0.58139388421189
137212,2025-04-23 14:45:39,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,62666,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,7,4,454,282,2025-04-23 14:50:00,14,23,2,1,14,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,736,11,66.9090909090909,0.3342239277160323,0.9101030590694075,True,False,True,0.5645755802573824
137213,2025-04-23 14:45:39,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,62666,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,8,4,536,282,2025-04-23 14:50:00,14,23,2,1,14,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,818,12,68.16666666666667,0.33492124988170663,0.9103690541196705,True,False,True,0.5651003715768922
137214,2025-04-23 14:51:43,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,62676,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,7,4,454,282,2025-04-23 14:55:00,14,23,2,1,14,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,736,11,66.9090909090909,0.3342239277160323,0.9101030590694075,True,False,True,0.5645755802573824
137215,2025-04-23 14:51:43,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.211,62676,00:50:56:b0:14:d8,10.174.240.2,22,98:f2:b3:2b:9f:b4,TCP/ssh,8,4,536,282,2025-04-23 14:55:00,14,23,2,1,14,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.01584022038567493,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,818,12,68.16666666666667,0.33492124988170663,0.9103690541196705,True,False,True,0.5651003715768922
137216,2025-04-23 15:20:05,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.32,0,04:f1:69:dc:23:2c,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-23 15:25:00,15,23,2,1,15,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7909567116295259,0.9132655697394267,False,False,False,0.8398802548734863
137217,2025-04-23 15:27:09,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.73,0,48:51:c5:70:d0:eb,10.174.244.64,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-23 15:30:00,15,23,2,1,15,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5829942847727679,0.8578584129376318,False,False,False,0.6929399360387134
137218,2025-04-23 16:18:18,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,TCP_安全扫描_探测postgres服务版本,174.35.64.96,34768,00:16:3e:03:4b:78,174.35.64.188,5432,00:16:3e:73:d3:56,TCP/postgresql,18,18,3165,9390,2025-04-23 16:20:00,16,23,2,1,16,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0013774104683195593,0.5495867768595041,0.026170798898071626,0.9786501377410468,0.011019283746556474,12555,36,348.75,0.8820747873019301,0.9355360706545903,False,False,False,0.9034593006429942
137219,2025-04-23 16:36:55,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.82,0,88:b1:11:43:b4:76,10.174.241.243,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-23 16:40:00,16,23,2,1,16,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5765389593633394,0.8635998301503301,False,False,False,0.6913633076781357
137220,2025-04-23 19:47:45,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.32,0,04:f1:69:dc:23:2c,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-23 19:50:00,19,23,2,0,19,23,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7360812256238697,0.9576971568145939,False,False,False,0.8247275981001594
137221,2025-04-23 20:00:07,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.68,0,20:67:7c:e5:fc:6c,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-23 20:05:00,20,23,2,0,20,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7152806610860665,0.8787175728096,False,False,False,0.7806554257754799
137222,2025-04-23 21:26:32,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-23 21:30:00,21,23,2,0,21,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.7270263483384902,0.8700239997553704,False,False,False,0.7842254089052423
137223,2025-04-23 21:38:07,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.32,0,04:f1:69:dc:23:2c,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-23 21:40:00,21,23,2,0,21,23,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7347284173741878,0.9544381570234654,False,False,False,0.8226123132338988
137224,2025-04-23 23:00:00,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,代码执行,初始化访问,TCP_代码执行_java.lang.Runtime敏感类_代码执行,174.35.64.175,853,00:16:3e:6b:4b:b4,174.35.64.160,2049,00:16:3e:e9:67:e4,TCP/nfs,274,120,263488,33956,2025-04-23 23:05:00,23,23,2,0,23,23,2,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0013774104683195593,0.5495867768595041,0.004132231404958678,0.9786501377410468,0.002066115702479339,297444,394,754.9340101522843,0.6362492424039146,0.7550063801739051,False,False,False,0.6837520975119108
137225,2025-04-23 23:28:00,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-23 23:30:00,23,23,2,0,23,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.7078685110001544,0.8686767880158334,False,False,False,0.772191821806426
137226,2025-04-23 23:39:14,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-23 23:40:00,23,23,2,0,23,23,2,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.03168044077134986,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.6853659960090899,0.8770942041722264,False,False,False,0.7620572792743445
137227,2025-04-24 01:29:34,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-24 01:30:00,1,24,3,0,1,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.6745410123591078,0.7421202221232595,False,False,False,0.7015726962647685
137228,2025-04-24 02:16:46,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.58,0,b0:81:01:d6:0c:6c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 02:20:00,2,24,3,0,2,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0013774104683195593,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7003349307215743,0.8339405763035069,False,False,False,0.7537771889543473
137229,2025-04-24 03:00:00,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,代码执行,初始化访问,TCP_代码执行_java.lang.Runtime敏感类_代码执行,174.35.64.175,853,00:16:3e:6b:4b:b4,174.35.64.160,2049,00:16:3e:e9:67:e4,TCP/nfs,970,456,1021308,103648,2025-04-24 03:05:00,3,24,3,0,3,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0013774104683195593,0.5495867768595041,0.004132231404958678,0.9786501377410468,0.002066115702479339,1124956,1426,788.8892005610098,0.5746650681111952,0.7561059152858052,False,False,False,0.6472414069810393
137230,2025-04-24 03:14:17,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.59,0,b0:81:01:d5:0c:34,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 03:15:00,3,24,3,0,3,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7054308625797289,0.8431172998469306,False,False,False,0.7605054374866096
137231,2025-04-24 03:17:32,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.113,56806,00:50:56:b0:53:5f,10.174.247.101,22,00:00:0c:07:ac:f0,TCP/ssh,7,4,499,362,2025-04-24 03:20:00,3,24,3,0,3,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.004132231404958678,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,861,11,78.27272727272727,0.2661403781961374,0.7931865602322608,True,False,True,0.47695885101058677
137232,2025-04-24 03:17:32,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.113,56806,a4:b4:39:a5:1e:4a,10.174.247.101,22,a4:5d:36:2e:e6:e0,TCP/ssh,8,4,586,362,2025-04-24 03:20:00,3,24,3,0,3,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.004132231404958678,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,948,12,79.0,0.26685747680496014,0.7932178133687635,True,False,True,0.4774016114304815
137233,2025-04-24 03:52:35,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.115,34544,00:50:56:b0:3e:52,10.174.247.103,22,00:00:0c:07:ac:f0,TCP/ssh,7,4,499,362,2025-04-24 03:55:00,3,24,3,0,3,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.004132231404958678,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,861,11,78.27272727272727,0.2661403781961374,0.7931865602322608,True,False,True,0.47695885101058677
137234,2025-04-24 03:52:35,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,10.174.240.115,34544,a4:b4:39:a5:1e:4a,10.174.247.103,22,fc:15:b4:8d:29:86,TCP/ssh,8,4,586,362,2025-04-24 03:55:00,3,24,3,0,3,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.004132231404958678,0.40289256198347106,0.10330578512396695,0.9786501377410468,0.10192837465564739,948,12,79.0,0.26685747680496014,0.7932178133687635,True,False,True,0.4774016114304815
137235,2025-04-24 04:52:40,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,114.114.114.114,0,00:00:0c:9f:f0:41,174.35.65.162,0,04:f1:69:dc:23:26,ICMP/unknown,2,1,120,60,2025-04-24 04:55:00,4,24,3,0,4,24,3,0,0,1,1,114.114,174.35,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.004132231404958678,0.004132231404958678,0.10881542699724518,0.9786501377410468,0.08608815426997245,180,3,60.0,0.2702024463661957,0.8954573492598802,True,False,True,0.5203044075236696
137236,2025-04-24 06:44:50,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.59,0,b0:81:01:d5:0c:34,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 06:45:00,6,24,3,0,6,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7068034864498048,0.8653847544336473,False,False,False,0.7702359936433418
137237,2025-04-24 08:48:52,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.32,0,04:f1:69:dc:23:2c,174.35.59.254,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,60,0,2025-04-24 08:50:00,8,24,3,0,8,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7068034864498048,0.8746294603825092,False,False,False,0.7739338760228867
